id,url,q3,perceived,primary_topic,secondary_topic,democrat_vote,republican_vote,Bias
18488,http://www.cnn.com/2012/06/21/opinion/speier-military-rape,News,0,None,None,SomewhatNegative,SomewhatNegative,0
18489,http://www.huffingtonpost.com/2013/04/26/california-minimum-wage-increase_n_3155704.html,News,0,None,None,Neutral,Neutral,0
18490,http://www.huffingtonpost.com/2013/10/17/obama-jeh-johnson_n_4117719.html,News,0,None,None,Neutral,Neutral,0
18491,http://blogs.wsj.com/peggynoonan/2013/07/09/whistleblowers/,Opinion,1,None,None,SomewhatNegative,Neutral,1
18492,http://blogs.wsj.com/indiarealtime/2013/04/15/the-white-house-gets-behind-yoga/,other,1,None,None,Neutral,Neutral,0
18493,http://www.washingtonpost.com/opinions/bob-woodward-obamas-sequester-deal-changer/2013/02/22/c0b65b5e-7ce1-11e2-9a75-dab0201670da_story.html,Opinion,1,None,None,SomewhatNegative,Neutral,1
18494,http://www.nytimes.com/2013/03/20/us/politics/house-panel-finds-initial-evidence-of-ethics-abuses-by-2-lawmakers.html,News,1,None,None,Negative,Negative,0
18495,http://www.foxnews.com/politics/2013/05/26/graham-wants-special-counsel-to-probe-feds-looking-at-fox-reporter-phone-logs/,News,1,None,None,Neutral,Neutral,0
18496,http://www.cnn.com/2013/02/13/opinion/roundup-opinion-sotu/index.html,News,1,None,None,Neutral,SomewhatNegative,-1
18497,http://online.wsj.com/article/SB10001424052702303464504579109202670045532.html,Opinion,0,None,None,Negative,Neutral,2
18498,http://www.huffingtonpost.com/2013/06/05/colbert-bids-michele-bachmann-farewell_n_3390598.html,other,1,None,None,Neutral,Neutral,0
18499,http://www.usatoday.com/story/news/nation/2013/12/29/new-laws-january-first/4219901/,News,0,None,None,Neutral,Neutral,0
18500,http://www.huffingtonpost.com/2013/01/08/david-axelrod-susan-rice_n_2433729.html,Opinion,0,None,None,Neutral,Neutral,0
18501,http://www.huffingtonpost.com/2013/01/02/hillary-clinton-health_n_2398136.html,News,0,None,None,Neutral,Neutral,0
18502,http://www.breitbart.com/Big-Government/2013/08/31/Copperheads-The-Jacksonian-Sword-of-Lincoln,News,1,None,None,SomewhatPositive,SomewhatNegative,-2
18503,http://douthat.blogs.nytimes.com/2013/12/09/obama-and-the-doomsayers/,Opinion,1,None,None,SomewhatNegative,Neutral,1
18504,http://www.bbc.com/future/story/20130605-the-ecstasy-and-the-agony,other,1,None,None,Neutral,Neutral,0
18505,http://www.nbcnews.com/id/52776963/ns/us_news/t/judge-bars-oklahoma-implementing-anti-sharia-law/,News,1,None,None,Neutral,Neutral,0
18506,http://www.cnn.com/2013/03/27/world/americas/mexico-obama/index.html,News,1,None,None,Neutral,Neutral,0
18507,http://www.dailykos.com/story/2013/06/27/1219373/-Ecuador-to-US-Go-f-yourself,Opinion,1,None,None,Neutral,Neutral,0
18508,http://politicalticker.blogs.cnn.com/2013/07/24/source-obama-to-nominate-caroline-kennedy-as-ambassador-to-japan/,News,1,None,None,Neutral,Neutral,0
18509,http://www.dailykos.com/comments/1199889/49833508,Opinion,1,None,None,Neutral,Neutral,0
18510,http://www.huffingtonpost.com/2013/04/09/donald-trump-booed-wwe-hall-of-fame_n_3044444.html,other,0,None,None,Neutral,Neutral,0
18511,http://www.huffingtonpost.com/2013/04/15/doves-real-beauty-sketches-ad-campaign-video_n_3088071.html,other,1,None,None,Neutral,Neutral,0
18512,http://www.foxnews.com/us/2013/06/14/connecticut-chimp-attack-victim-denied-150m-lawsuit/,other,1,None,None,Neutral,Neutral,0
18513,http://www.breitbart.com/Big-Government/2013/08/30/Rand-Paul-If-Boehner-passes-amnesty-it-will-be-the-final-thing-he-does-as-Speaker,News,1,None,None,Neutral,SomewhatPositive,1
18514,http://www.breitbart.com/Big-Government/2013/11/17/Paul-Ryan-makes-pitch-for-minority-voters-for-GOP-after-failing-to-turn-out-base-in-2012,News,1,None,None,Neutral,Neutral,0
18515,http://www.huffingtonpost.com/2013/09/09/sexless-marriage_n_3869506.html,other,0,None,None,Neutral,Neutral,0
18516,http://www.cnn.com/2013/06/07/us/california-college-gunman/index.html,other,1,None,None,Neutral,Neutral,0
18517,"http://www.latimes.com/local/la-me-ff-immigration-poll-20131109,0,3050322.story",Opinion,1,None,None,Neutral,Neutral,0
18518,http://www.washingtonpost.com/entertainment/tv/tv-highlights-marg-helgenberger-returns-to-csi-for-milestone-episode/2013/10/22/e7da0162-3a60-11e3-b7ba-503fb5822c3e_story.html,other,1,None,None,Neutral,Neutral,0
18519,http://www.nytimes.com/2013/10/13/sunday-review/how-activist-is-the-supreme-court.html,Opinion,1,None,None,Neutral,Neutral,0
18520,http://news.yahoo.com/hillary-clinton-solves-the-deadlock-in-washington-while-silencing-a-heckler-151536287.html,Opinion,1,None,None,SomewhatPositive,SomewhatNegative,-2
18521,http://www.huffingtonpost.com/2013/03/14/cory-booker-star-trek_n_2875926.html,other,1,None,None,Positive,Neutral,-2
18522,"http://www.chicagotribune.com/business/sns-201310031700--tms--kplngmpctnkm-a20131015-20131015,0,425990.story",other,1,None,None,Neutral,Neutral,0
18523,http://politicalticker.blogs.cnn.com/2013/10/31/senate-republicans-block-obama-pick-for-housing-finance-oversight/,Opinion,1,None,None,Neutral,Neutral,0
18524,http://www.nytimes.com/2013/07/12/us/politics/house-bill-would-split-farm-and-food-stamp-programs.html,News,1,None,None,Neutral,SomewhatNegative,-1
18525,"http://www.chicagotribune.com/news/local/breaking/chi-cta-ventra-card,0,693700.story",other,1,None,None,Neutral,Neutral,0
18526,http://www.huffingtonpost.com/2013/03/21/florida-keys-drone-air-force_n_2923644.html,News,1,None,None,Neutral,Neutral,0
18527,http://www.reuters.com/article/2013/12/16/usa-snowden-books-idUSL2N0JV19020131216,other,1,None,None,Neutral,Neutral,0
18528,http://usnews.nbcnews.com/_news/2013/12/08/21821339-shockingly-racist-sign-about-chiefs-redskins-brings-restaurant-apology,other,1,None,None,Neutral,Neutral,0
18529,http://usnews.nbcnews.com/michelle-obama,other,1,None,None,Positive,Neutral,-2
18530,http://www.huffingtonpost.com/2013/10/15/megyn-kelly-ratings-msnbc-phil-griffin_n_4100279.html,other,1,None,None,Neutral,Neutral,0
18531,http://www.latimes.com/local/bell/,other,1,None,None,Neutral,Neutral,0
18532,http://dealbook.nytimes.com/2013/03/25/suit-offers-a-peek-at-the-practice-of-padding-a-legal-bill/,other,1,None,None,Neutral,Neutral,0
18533,http://www.huffingtonpost.com/2013/08/21/al-jazeera-sues-att-uverse_n_3789295.html,other,1,None,None,Neutral,Neutral,0
18534,http://www.washingtonpost.com/blogs/the-state-of-nova/post/prince-william-man-to-take-polar-plunge-for-charity-saturday--in-afghanistan/2013/01/30/956ad9d0-6b24-11e2-ada3-d86a4806d5ee_blog.html,other,1,None,None,Neutral,Neutral,0
18535,http://firstread.nbcnews.com/_news/2013/09/03/20308438-boehner-says-hell-back-obama-on-syria-strikes,other,1,None,None,Neutral,Neutral,0
18536,http://www.usatoday.com/story/news/nation/2013/07/31/immigration-reform-backers-see-hopeful-signs-in-house/2607343/,News,0,None,None,Neutral,Neutral,0
18537,http://investigations.nbcnews.com/_news/2013/11/22/21566252-jimmy-breslin-the-gravedigger-and-the-bleary-day-they-buried-jfk,News,1,None,None,Neutral,Neutral,0
18538,"http://www.latimes.com/entertainment/tv/showtracker/la-et-st-government-shutdown-does-no-fcc-mean-swear-words-on-network-tv-20131001,0,7171407.story",News,1,None,None,Neutral,Neutral,0
18539,http://www.foxnews.com/politics/2013/05/25/top-gop-lawmakers-say-obama-is-icing-out-immigration-union-in-border-talks/,News,0,None,None,Negative,Positive,4
18540,http://www.reuters.com/article/2013/05/13/us-usa-tax-irs-criteria-idUSBRE94C03N20130513,News,1,None,None,Neutral,Neutral,0
18541,"http://www.latimes.com/nation/politics/politicsnow/la-pn-obama-biden-sandwiches-government-shutdown-20131004,0,268119.story",News,1,None,None,SomewhatNegative,Neutral,1
18542,"http://www.latimes.com/news/politics/la-pn-targeting-questions-irs-official-20130517,0,5847681.story",News,0,None,None,Neutral,Neutral,0
18543,"http://www.latimes.com/entertainment/gossip/la-et-mg-jennifer-lopez-turkmenistan-happy-birthday-controversy-20130701,0,1991097.story",other,0,None,None,Neutral,Neutral,0
18544,http://www.huffingtonpost.com/2013/10/21/utah-rock-formation-boy-scout-leaders_n_4138384.html,other,1,None,None,Neutral,Neutral,0
18545,http://video.foxnews.com/v/2318619837001/new-york-state-senator-defends-controversial-torture-tweet/,News,0,None,None,Neutral,Neutral,0
18546,http://www.dailykos.com/story/2013/04/21/1203656/-Anonymous-Plans-Internet-Blackout-Monday-To-Protest-CISPA-Hillary-s-Speech-Appears-In-Promo,other,0,None,None,Neutral,Neutral,0
18547,http://www.nytimes.com/2013/01/30/us/politics/senate-panel-approves-kerry-for-secretary-of-state.html,News,0,None,None,Neutral,Neutral,0
18548,http://www.breitbart.com/Big-Government/2013/10/09/the-nuclear-option-non-essential,Opinion,0,None,None,Negative,Negative,0
18549,http://www.washingtonpost.com/politics/bush-library-opening-puts-his-presidency-back-in-the-spotlight/2013/04/22/bb7e6b9c-ab65-11e2-a8b9-2a63d75b5459_story_1.html,News,0,None,None,Neutral,SomewhatPositive,1
18550,http://www.cnn.com/2013/12/30/politics/new-year-laws/index.html,News,1,None,None,Neutral,Neutral,0
18551,"http://www.latimes.com/news/local/la-me-lapd-consent-decree-20130517,0,1746570.story",News,0,None,None,Neutral,Neutral,0
18552,http://news.yahoo.com/president-obama-zings-cnn-msnbc-during-correspondents-speech-042426745.html,News,0,None,None,SomewhatPositive,SomewhatNegative,-2
18553,http://www.washingtonpost.com/opinions/a-conservative-backlash-threatens-immigration-reform/2013/04/28/c0a9fb74-aeb5-11e2-a986-eec837b1888b_story.html,News,0,None,None,Neutral,Negative,-2
18554,http://video.foxnews.com/v/2075274330001/maryland-woman-faces-deportation-despite-marriage/,other,0,None,None,Neutral,Neutral,0
18555,"http://www.chicagotribune.com/news/local/ct-michelle-obama-turns-50-met-20131226,0,4964619.story",News,0,None,None,SomewhatPositive,Neutral,-1
18556,http://au.news.yahoo.com/world/a/-/world/18007990/rider-dies-record-attempt/,other,0,None,None,Neutral,Neutral,0
18557,http://www.breitbart.com/Breitbart-Sports/2013/07/21/california-taxes-on-lefty,other,0,None,None,Neutral,Neutral,0
18558,http://www.huffingtonpost.com/2013/05/25/ista-pharmaceuticals-settlement_n_3333774.html,other,1,None,None,Neutral,Neutral,0
18559,http://video.foxnews.com/v/2753578532001/pinheads-kick-the-can-down-the-road/,Opinion,0,None,None,SomewhatNegative,Neutral,1
18560,http://www.foxnews.com/politics/2013/03/23/senate-approves-first-budget-proposal-in-4-years/,News,0,None,None,SomewhatPositive,Neutral,-1
18561,http://www.huffingtonpost.com/2013/11/21/white-house-press-corps-photographers_n_4318891.html,News,1,None,None,SomewhatNegative,Neutral,1
18562,"http://www.chicagotribune.com/news/local/ct-illinois-pension-reform-met-1201-20131201,0,7850446.story",Opinion,0,None,None,Positive,Neutral,-2
18563,http://firstread.nbcnews.com/_news/2013/06/30/19206400-unproductive-congress-how-stalemates-became-the-norm-in-washington-dc,Opinion,1,None,None,SomewhatNegative,SomewhatNegative,0
18564,http://www.breitbart.com/Big-Government/2013/04/13/Ex-Employee-Described-Violations-At-Gosnell-s-Clinic-Dept-Did-Nothing,News,1,None,None,Neutral,Neutral,0
18565,"http://www.latimes.com/news/nationworld/nation/la-na-military-sexual-assaults-20130508,0,3779279.story",News,1,None,None,Neutral,Neutral,0
18566,"http://www.latimes.com/news/nationworld/nation/la-na-immigration-families-20130103,0,1743073.story",News,0,None,None,Neutral,Neutral,0
18567,http://www.nytimes.com/2013/10/13/business/from-summer-camp-a-parable-for-washington.html,Opinion,1,None,None,Neutral,Neutral,0
18568,http://www.usatoday.com/story/life/tv/2013/01/11/president-obama-josh-gad-1600-penn/1827637/,other,0,None,None,Positive,Neutral,-2
18569,http://articles.latimes.com/keyword/civil-law,News,1,None,None,Neutral,Neutral,0
18570,http://www.breitbart.com/Big-Government/2013/08/31/Copperheads-The-Jacksonian-Sword-of-Lincoln,Opinion,0,None,None,Neutral,Neutral,0
18571,http://www.nytimes.com/2013/10/20/books/review/peter-bakers-days-of-fire.html,Opinion,1,None,None,Neutral,Neutral,0
18572,"http://www.chicagotribune.com/news/local/suburbs/lombard_villa_park/chi-john-heidelmeier-sex-photo-20130327,0,7655651.story",News,1,None,None,Neutral,Neutral,0
18573,http://www.huffingtonpost.com/2013/05/18/irs-conservative-groups_n_3298198.html,News,1,None,None,Neutral,Neutral,0
18574,"http://www.chicagotribune.com/news/chi-supreme-court-illinois-case-20131001,0,5820133.story",News,1,None,None,Neutral,Neutral,0
18575,http://framework.latimes.com/2011/07/26/pictures-in-the-news-233/,other,1,None,None,Neutral,Neutral,0
18576,http://www.huffingtonpost.com/2013/10/25/keystone-xl-contractor_n_4159685.html,News,1,None,None,Neutral,Neutral,0
18577,http://news.yahoo.com/blogs/power-players-abc-news/on-return-to-vietnam-war-vet-john-kerry-says-his-dark-memories-dont-imprison-him-174127922.html,other,1,None,None,Neutral,Neutral,0
18578,http://tmagazine.blogs.nytimes.com/2013/05/30/gallery-a-melting-pot-of-celebrities-makes-immigration-reform-look-fashionable/,other,0,None,None,Neutral,Neutral,0
18579,http://www.nytimes.com/2013/08/31/us/evangelists-flock-keeps-the-faith-after-his-brush-with-law.html,other,1,None,None,Neutral,Neutral,0
18580,http://www.dailykos.com/story/2013/04/23/1204303/-How-to-Debunk-the-Liberal-Media-Myth,Opinion,0,None,None,Neutral,SomewhatNegative,-1
18581,http://www.dailykos.com/story/2013/11/20/1257065/-Oprah-talks-about-race-Fox-News-freaks-nbsp-out,other,1,None,None,Neutral,Neutral,0
18582,http://video.foxnews.com/v/2219872336001/,Opinion,1,None,None,Neutral,Neutral,0
18583,http://online.wsj.com/article/SB10001424127887324734904578241561480345042.html,News,0,None,None,Neutral,SomewhatNegative,-1
18584,http://www.dailykos.com/story/2013/07/09/1222332/-Stupid-Republican-tricks-special-edition-Florida-accidently-bans-linking-computers-to-internet,Opinion,0,None,None,Neutral,Negative,-2
18585,"http://www.chicagotribune.com/news/sns-rt-us-obama-washington-20131129,0,4146106.story",other,0,None,None,SomewhatPositive,Neutral,-1
18586,http://firstread.nbcnews.com/_news/2013/01/08/16412788-first-thoughts-no-margin-for-error-in-hagel-nomination,News,0,None,None,Neutral,Neutral,0
18587,http://usnews.nbcnews.com/_news/2013/12/30/22114574-hey-who-turned-out-the-lights-incandescent-bulb-ban-just-one-of-new-years-new-laws,News,1,None,None,Neutral,Neutral,0
18588,http://news.yahoo.com/crack-smoking-mayor-rob-ford-has-higher-approval-rating-than-obama-200319235.html,News,0,None,None,SomewhatNegative,Neutral,1
18589,http://usnews.nbcnews.com/_news/2013/12/30/22114574-hey-who-turned-out-the-lights-incandescent-bulb-ban-just-one-of-new-years-new-laws,Opinion,0,None,None,Negative,SomewhatPositive,3
18590,http://www.usatoday.com/story/todayinthesky/2013/07/16/nc-house-moves-to-strip-airport-from-charlottes-control/2522563/,News,1,None,None,Neutral,Neutral,0
18591,http://dailynightly.nbcnews.com/_news/2013/04/23/17879769-saving-abandoned-animals-one-ride-at-a-time,other,1,None,None,Neutral,Neutral,0
18592,"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-casino-20130114,0,6337555.story",News,0,None,None,Neutral,Neutral,0
18593,"http://www.chicagotribune.com/news/local/ct-met-cta-rail-safety-0916-20130916,0,3772210.story",other,1,None,None,Neutral,Neutral,0
18594,http://www.huffingtonpost.com/2013/06/06/peter-king-online-poker_n_3398199.html,News,1,None,None,Neutral,Neutral,0
18595,http://www.washingtonpost.com/blogs/the-fix/wp/2013/04/15/will-kermit-gosnell-change-the-abortion-debate/,other,0,None,None,Neutral,Neutral,0
18596,http://news.yahoo.com/blogs/power-players-abc-news/washington-could-learn-president-calvin-coolidge-112431869.html,Opinion,0,None,None,Neutral,Neutral,0
18597,http://www.dailykos.com/story/2013/03/20/1195584/-Harry-Reid-Hints-At-Re-Opening-Filibuster-Rule-HINTS-How-About-Action,Opinion,0,None,None,SomewhatNegative,SomewhatPositive,2
18598,http://www.washingtonpost.com/opinions/dana-milbank-george-w-bush-returns-as-a-uniter/2013/07/08/c1464e4c-e818-11e2-8f22-de4bd2a2bd39_story.html,News,1,None,None,Neutral,SomewhatPositive,1
18599,http://www.dailykos.com/story/2013/01/30/1183384/-Confirmed-John-Boehner-is-98-percent-full-of-it-on-sequester,Opinion,1,None,None,Positive,Negative,-4
18600,http://www.reuters.com/article/2013/05/05/usa-illinois-pensions-idUSL2N0DK1TB20130505,News,1,None,None,Neutral,Neutral,0
18601,http://www.usatoday.com/story/theoval/2013/05/24/obama-medea-benjamin-heckler-counterterrorism-speech/2357117/,News,1,None,None,SomewhatPositive,Neutral,-1
18602,http://www.huffingtonpost.com/2013/05/30/tyler-perry-president-obama_n_3353447.html,other,1,None,None,Neutral,Neutral,0
18603,http://www.breitbart.com/Big-Government/2013/11/25/Report-McConnell-Targets-Nebraska-Conservative-Senate-Candidate,other,0,None,None,Neutral,Negative,-2
18604,http://blogs.wsj.com/metropolis/2013/12/13/christie-ally-baroni-resigns-in-george-washington-bridge-controversy/,News,1,None,None,Neutral,Neutral,0
18605,http://www.dailykos.com/story/2009/06/18/742552/-Are-Jews-white,other,0,None,None,Neutral,Neutral,0
18606,http://www.breitbart.com/Big-Government/2013/02/26/Ex-offender-McKinley-wins-Illinois-GOP-Primary-to-Replace-Jesse-Jackson-Jr,Opinion,1,None,None,SomewhatNegative,SomewhatNegative,0
18607,http://www.breitbart.com/Big-Government/2013/01/04/Post-Cliff-a-Leaderless-Washington,Opinion,1,None,None,Negative,SomewhatNegative,1
18608,http://www.reuters.com/article/2013/02/07/usa-congress-obama-idUSL1N0B19V620130207,Opinion,1,None,None,SomewhatPositive,Neutral,-1
18609,"http://www.chicagotribune.com/news/local/ct-met-william-beavers-trial-0319-20130319,0,7990717.story",other,1,None,None,Neutral,Neutral,0
18610,"http://www.latimes.com/news/nationworld/nation/la-na-immigration-nevada-20130128,0,208153.story",News,1,None,None,SomewhatPositive,SomewhatNegative,-2
18611,http://www.foxnews.com/politics/2013/10/09/obamacare-to-shift-costs-prisoner-health-coverage-from-states-to-feds/,News,0,None,None,Neutral,Neutral,0
18612,http://www.breitbart.com/Big-Government/2013/11/09/Book-Donald-Trump-birther-theories-consumed-Obama-as-his-re-election-campaign-kicked-off,News,0,None,None,Neutral,Neutral,0
18613,"http://www.chicagotribune.com/news/opinion/editorials/ct-edit-dupage-20130521,0,5944334.story",News,0,None,None,Neutral,Neutral,0
18614,http://www.dailykos.com/story/2013/04/11/1201134/-Did-we-elect-Barry-Goldwater-last-year,other,0,None,None,Neutral,Neutral,0
18615,"http://www.chicagotribune.com/news/politics/clout/chi-madigan-pension-reforms-pass-house-20130502,0,6769573.story",News,0,None,None,Neutral,Neutral,0
18616,"http://www.chicagotribune.com/news/sns-rt-us-usa-fiscal-defiance-20131008,0,686484.story",News,0,None,None,SomewhatNegative,SomewhatNegative,0
18617,http://www.breitbart.com/Big-Peace/2013/05/01/Breaking-Pentagon-Confirms-Will-Court-Martial-Soldiers-Who-Share-Christian-Faith,Opinion,1,None,None,Neutral,Neutral,0
18618,http://www.breitbart.com/Breitbart-Sports/2013/03/30/Response-to-Obama-Mixed-at-D-C-Elite-8-Contest,News,0,None,None,SomewhatNegative,Neutral,1
18619,http://www.huffingtonpost.com/2013/12/10/aubrey-peters-remembered-vigils_n_4417992.html,News,0,None,None,SomewhatPositive,SomewhatPositive,0
18620,http://www.breitbart.com/Big-Government/2013/03/16/Palin-to-Obama-You-Lie,News,0,None,None,SomewhatNegative,Neutral,1
18621,"http://www.chicagotribune.com/news/local/ct-illinois-new-laws-met-20131229,0,5239470.story",News,0,None,None,Neutral,Neutral,0
18622,http://www.cnn.com/2013/08/22/opinion/blecker-death-penalty/index.html,Opinion,0,None,None,Neutral,Neutral,0
18623,http://online.wsj.com/article/SB10001424127887323798104578451180966286430.html,News,0,None,None,Neutral,Neutral,0
18624,http://www.dailykos.com/story/2013/09/04/1236264/-Tennessee-Republicans-nervous-workers-may-gain-new-power-at-Volkswagen-plant,other,1,None,None,Neutral,Neutral,0
18625,http://online.wsj.com/article/SB10001424127887324474004578442913245677472.html,Opinion,0,None,None,SomewhatNegative,SomewhatNegative,0
18626,"http://www.latimes.com/nation/la-na-hawaii-plane-crash-20131213,0,279382.story",News,0,None,None,SomewhatPositive,Negative,-3
18627,http://www.huffingtonpost.com/2013/02/12/michelle-obama-state-of-the-union-dress-2013_n_2669938.html,other,0,None,None,Neutral,Neutral,0
18628,http://www.dailykos.com/story/2013/05/05/1207079/-Stansberry-s-End-of-Obama,News,0,None,None,Neutral,Neutral,0
18629,http://www.breitbart.com/Big-Government/2013/08/27/Democrats-La-Raza-MSNBC-Left-team-to-invoke-civil-rights-to-drive-amnesty-agenda,Opinion,0,None,None,Negative,SomewhatPositive,3
18630,http://articles.washingtonpost.com/2013-02-04/lifestyle/36743427_1_michelle-obama-black-women-michaela-angela-davis,News,0,None,None,Neutral,Neutral,0
18631,http://news.yahoo.com/man-appears-court-airplane-toddler-slap-case-232646518.html,other,1,None,None,Neutral,Neutral,0
18632,http://www.washingtonpost.com/politics/obama-has-problems-but-what-has-the-gop-done-since-november/2013/05/03/832c4f8c-b404-11e2-bbf2-a6f9e9d79e19_story.html,News,1,None,None,Neutral,Neutral,0
18633,http://www.dailykos.com/user/old%20mule/replies,other,0,None,None,Neutral,Neutral,0
18634,http://www.foxnews.com/politics/2013/06/13/distrust-sinking-obama/,Opinion,0,None,None,SomewhatNegative,SomewhatNegative,0
18635,http://www.dailykos.com/story/2013/09/30/1242615/-No-menorahs-at-Hobby-Lobby,other,0,None,None,Neutral,Neutral,0
18636,http://www.dailykos.com/story/2013/06/25/1218670/-Abbreviated-pundit-roundup-SCOTUS-decisions-deconstructed,News,1,None,None,Neutral,Neutral,0
18637,http://www.reuters.com/article/2013/03/12/us-usa-sinkhole-washington-idUSBRE92B17F20130312,other,0,None,None,Neutral,Neutral,0
18638,http://www.foxnews.com/entertainment/2013/02/25/first-lady-michelle-obama-surprise-oscar-appearance-sparks-debate/,other,1,None,None,Neutral,Neutral,0
18639,http://www.washingtonpost.com/opinions/eugene-robinson-snowdens-nsa-leaks-show-we-need-a-debate/2013/06/10/002911b6-d203-11e2-8cbe-1bcbee06f8f8_story.html,News,1,None,None,Neutral,Neutral,0
18640,http://www.foxnews.com/politics/2013/09/19/inside-job-leaders-state-departments-benghazi-review-grilled-by-lawmakers/,News,0,None,None,Neutral,Neutral,0
18641,http://in.reuters.com/article/2013/06/01/us-wheat-korea-idINBRE94U0KW20130601,News,0,None,None,Neutral,Neutral,0
18642,http://www.nytimes.com/2013/04/26/us/politics/bush-library-obama-dedication.html,Opinion,1,None,None,Neutral,Positive,2
18643,http://www.foxnews.com/politics/2013/04/28/obama-readies-for-annual-white-house-correspondents-association-dinner/,News,0,None,None,SomewhatPositive,Neutral,-1
18644,http://www.reuters.com/article/2013/05/09/us-usa-immigration-wrapup-idUSBRE9480Q220130509,News,1,None,None,Neutral,Neutral,0
18645,http://www.bbc.co.uk/news/technology-24284277,other,1,None,None,Neutral,Neutral,0
18646,http://politicalticker.blogs.cnn.com/2013/03/09/president-obama-my-joke-writers-have-been-placed-on-furlough/,News,1,None,None,SomewhatPositive,Neutral,-1
18647,http://www.usatoday.com/story/theoval/2013/05/01/obama-ken-walsh-white-house-bubble/2126021/,other,1,None,None,Neutral,Neutral,0
18648,http://www.usatoday.com/story/news/nation/2013/11/10/richard-overton-world-war-ii-vet-obama/3489473/,News,0,None,None,Neutral,Neutral,0
18649,"http://www.chicagotribune.com/news/local/ct-met-quinn-immigrant-drivers-licenses-0128-20130129,0,4650541.story",News,1,None,None,Neutral,Neutral,0
18650,http://usnews.nbcnews.com/_news/2013/03/18/17358772-after-big-soda-ban-nycs-mayor-bloomberg-wants-to-hide-cigarettes,News,1,None,None,Neutral,Neutral,0
18651,http://www.dailykos.com/story/2013/04/14/1201619/-Bill-Maher-We-Are-The-War-People-Anything-With-War-In-The-Title-We-Are-So-There-VIDEO,News,1,None,None,Neutral,Neutral,0
18652,http://www.usatoday.com/story/news/politics/2013/01/02/hillary-clinton-blood-clot-staff/1804961/,other,1,None,None,Neutral,Neutral,0
18653,http://news.yahoo.com/blogs/ticket/obama-predecessors-mark-opening-george-w-bush-library-165532698--politics.html,News,0,None,None,Neutral,SomewhatPositive,1
18654,"http://www.latimes.com/news/politics/la-na-pn-transportation-secretary-foxx-20130428,0,6297283.story",News,0,None,None,Neutral,Neutral,0
18655,http://religion.blogs.cnn.com/2013/03/18/producers-obama-satan-resemblance-is-utter-nonsense/,other,1,None,None,Neutral,Neutral,0
18656,http://www.huffingtonpost.com/charles-ferguson/hillary-clinton-documentary_b_4014792.html,Opinion,0,None,None,Neutral,Negative,-2
18657,"http://www.latimes.com/nation/la-na-california-food-stamps-20130818,0,3317166.story",other,1,None,None,Neutral,Neutral,0
18658,http://www.washingtonpost.com/blogs/reliable-source/wp/2013/09/04/john-kerrys-face-looks-different-exhaustion-illness-botox/,Opinion,0,None,None,Neutral,Neutral,0
18659,"http://www.latimes.com/local/la-me-brown-immigration-20131014,0,5441797.story",News,1,None,None,Neutral,Neutral,0
18660,"http://www.latimes.com/news/politics/la-pn-aclu-sues-over-nsa-surveillance-20130611,0,4567996.story",News,0,None,None,SomewhatNegative,Neutral,1
18661,"http://www.chicagotribune.com/news/politics/clout/chi-madigan-pension-reforms-pass-house-20130502,0,6769573.story",News,1,None,None,Neutral,Neutral,0
18662,http://www.washingtonpost.com/blogs/wonkblog/wp/2013/01/24/harry-reid-explains-why-he-killed-filibuster-reform/,News,0,None,None,SomewhatPositive,SomewhatNegative,-2
18663,http://blogs.wsj.com/deals/2013/04/12/dealpolitik-agrium-lesson-for-activists-dont-underestimate-the-adversary/,other,1,None,None,Neutral,Neutral,0
18664,"http://www.chicagotribune.com/news/local/ct-met-sandra-day-oconnor-edit-board-20130427,0,1201477.story",News,0,None,None,Neutral,Neutral,0
18665,"http://www.chicagotribune.com/business/breaking/chi-sears-workers-protest-wages-at-state-street-store-20130715,0,4069437.story",other,0,None,None,Neutral,Neutral,0
18666,http://www.dailykos.com/story/2013/07/20/1225144/-Bill-Maher-rips-into-the-GOP-s-anti-intellectuals-with-advanced-degrees,Opinion,0,None,None,Neutral,SomewhatNegative,-1
18667,http://www.huffingtonpost.com/2013/10/15/obama-coolest-thing_n_4102518.html,other,0,None,None,Neutral,Neutral,0
18668,http://www.dailykos.com/story/2013/05/04/1206728/-Thomas-E-Woods-Jr-and-the-Neo-Confederate-Catholic-Right,Opinion,0,None,None,Neutral,SomewhatNegative,-1
18669,http://www.cnn.com/2013/12/03/living/states-of-decay-photo-book/index.html,other,1,None,None,Neutral,Neutral,0
18670,http://voces.huffingtonpost.com/2013/01/22/michelle-obama-vestido-rojo-jason-wu_n_2526513.html,other,0,None,None,Neutral,Neutral,0
18671,http://www.usatoday.com/story/news/politics/2013/10/31/rubio-shifts-on-immigration/3330141/,News,0,None,None,Neutral,SomewhatNegative,-1
18672,http://www.usatoday.com/story/news/2013/06/28/bloomberg-police-minorities-stops/2474261/,News,1,None,None,Neutral,Neutral,0
18673,"http://www.chicagotribune.com/news/sns-rt-us-usa-bush-librarybre93o04p-20130424,0,542669.story",News,0,None,None,Neutral,Neutral,0
18674,http://www.breitbart.com/Big-Journalism/2013/07/01/CNN-broadcasts-Zimmerman-social-security,other,0,None,None,Neutral,Neutral,0
